Match ID,team,result,Score,idx,played,xg,xgConceded,xPoints,xgDiff,xgConcededDiff,pts,valor_total_m,plantilla,edad_media
4205529,Celta Vigo,2_1,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205531,Real Madrid,1_0,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205527,Girona,4_3,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205525,Osasuna,1_0,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205526,Sevilla,0 _ 2,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205528,Las Palmas,1_2,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205542,Sevilla,2_3,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205540,Las Palmas,3_0,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205541,Mallorca,1_1,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205534,Athletic Club,2_1,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205537,Real Betis,1_0,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205533,Almeria,0 _ 0,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205538,Cadiz,1_4,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205545,Deportivo Alaves,1_0,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205552,Rayo Vallecano,0 _ 2,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205551,Villarreal,1_1,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205547,Valencia,1_0,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205543,Celta Vigo,0 _ 1,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205550,Osasuna,3_2,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205546,Real Madrid,3_2,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205549,Real Betis,2_4,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205544,Girona,5_1,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205548,Granada,0 _ 1,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205562,Almeria,0 _ 3,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205561,Real Sociedad,0 _ 0,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205557,Las Palmas,1_2,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205554,Barcelona,3_5,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205559,Mallorca,0 _ 1,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205555,Celta Vigo,0 _ 1,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205558,Cadiz,0 _ 0,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205560,Sevilla,1_1,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205553,Atletico Madrid,2_0,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205556,Getafe,2_0,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205536,Barcelona,1_0,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205535,Atletico Madrid,2_1,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205539,Getafe,0 _ 2,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205563,Athletic Club,4_0,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205569,Valencia,2_1,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205567,Granada,1_1,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205568,Deportivo Alaves,1_3,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205565,Girona,0 _ 0,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205571,Villarreal,0 _ 0,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205572,Osasuna,0 _ 3,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205564,Real Betis,1_1,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205570,Real Madrid,1_1,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205566,Rayo Vallecano,1_2,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205579,Cadiz,0 _ 2,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205577,Deportivo Alaves,1_1,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205582,Real Sociedad,0 _ 1,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205581,Real Madrid,4_0,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205576,Las Palmas,2_0,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205580,Getafe,3_2,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205575,Mallorca,2_1,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205578,Sevilla,1_0,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205574,Barcelona,3_3,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205573,Almeria,0 _ 0,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205590,Villarreal,1_1,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205584,Atletico Madrid,5_0,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205589,Osasuna,2_0,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205588,Celta Vigo,1_2,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205591,Valencia,0 _ 0,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205586,Rayo Vallecano,1_1,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205587,Granada,1_1,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205585,Mallorca,1_2,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205592,Real Betis,0 _ 0,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205583,Athletic Club,3_2,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205598,Real Sociedad,1_3,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205594,Barcelona,4_0,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205601,Deportivo Alaves,1_1,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205593,Almeria,2_2,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205595,Cadiz,2_2,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205602,Real Betis,3_1,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205600,Las Palmas,1_1,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205597,Real Madrid,1_0,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205596,Girona,3_0,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205606,Celta Vigo,1_0,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205610,Sevilla,3_2,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205607,Rayo Vallecano,1_1,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205605,Getafe,3_3,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205609,Valencia,2_2,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205611,Villarreal,5_1,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205604,Atletico Madrid,2_1,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205608,Mallorca,1_0,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205603,Athletic Club,0 _ 0,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205612,Osasuna,1_0,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205614,Barcelona,1_0,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205622,Valencia,1_0,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205620,Cadiz,2_0,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205617,Granada,2_3,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205616,Girona,2_0,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205618,Deportivo Alaves,1_0,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205619,Las Palmas,0 _ 2,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205621,Real Madrid,4_0,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205615,Real Betis,2_3,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205613,Almeria,2_2,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205628,Real Sociedad,2_0,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205631,Mallorca,1_0,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205625,Osasuna,2_4,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205624,Getafe,1_0,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205632,Athletic Club,2_0,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205629,Sevilla,1_2,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205626,Las Palmas,0 _ 1,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205630,Villarreal,1_0,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205627,Rayo Vallecano,2_0,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205623,Atletico Madrid,0 _ 3,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205635,Cadiz,1_0,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205637,Getafe,0 _ 1,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205633,Almeria,0 _ 3,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205642,Valencia,0 _ 0,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205634,Barcelona,1_0,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205636,Celta Vigo,0 _ 0,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205641,Girona,3_2,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205638,Deportivo Alaves,0 _ 1,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205639,Real Madrid,2_0,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205640,Villarreal,1_2,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205599,Granada,0 _ 1,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205645,Real Betis,2_1,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205644,Atletico Madrid,3_1,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205651,Rayo Vallecano,0 _ 0,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205646,Mallorca,0 _ 1,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205650,Cadiz,0 _ 1,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205648,Las Palmas,0 _ 2,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205652,Granada,2_0,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205643,Athletic Club,1_1,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205649,Real Sociedad,2_2,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205647,Osasuna,0 _ 1,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205654,Athletic Club,1_1,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205655,Celta Vigo,4_1,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205662,Rayo Vallecano,2_1,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205659,Valencia,1_2,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205660,Girona,4_1,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205656,Getafe,1_1,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205653,Almeria,1_2,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205657,Deportivo Alaves,2_0,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205658,Real Madrid,3_2,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205661,Sevilla,2_1,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205672,Real Sociedad,0 _ 1,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205670,Las Palmas,0 _ 2,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205663,Almeria,1_3,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205668,Deportivo Alaves,3_0,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205669,Atletico Madrid,3_1,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205666,Cadiz,1_1,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205667,Granada,3_0,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205671,Villarreal,3_0,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205665,Real Betis,1_1,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205664,Barcelona,4_2,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205675,Getafe,0 _ 2,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205681,Real Sociedad,2_0,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205679,Real Madrid,3_0,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205677,Girona,4_2,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205676,Mallorca,0 _ 1,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205678,Osasuna,0 _ 2,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205673,Celta Vigo,3_2,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205682,Valencia,0 _ 1,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205674,Rayo Vallecano,0 _ 1,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205680,Sevilla,3_0,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205688,Deportivo Alaves,2_2,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205692,Mallorca,1_0,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205691,Villarreal,3_2,,7,38,56.68329958617687,59.24300003051758,52.74478704172331,8.316700413823128,5.756999969482422,53,252.5,39.0,27.2
4205687,Granada,0 _ 4,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205683,Athletic Club,2_2,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205686,Cadiz,1_0,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205684,Atletico Madrid,1_0,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205690,Valencia,0 _ 0,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
4205689,Real Betis,3_2,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205685,Barcelona,2_0,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205700,Osasuna,1_1,,14,38,40.99650013446808,50.40549983084202,46.73057749890605,4.003499865531921,5.594500169157982,45,105.35,32.0,27.2
4205702,Real Madrid,5_0,,2,38,69.76420041918755,35.84470011293888,74.50568964274169,17.235799580812454,-9.84470011293888,95,1140.0,37.0,25.6
4205694,Girona,0 _ 1,,4,38,71.81500044465065,55.33110040426254,63.56037276473729,13.18499955534935,-9.331100404262545,81,297.9,37.0,25.6
4205701,Rayo Vallecano,2_1,,9,38,42.70370011031628,45.02939987182617,51.15674361899037,-13.703700110316277,2.970600128173828,38,63.95,30.0,28.9
4205699,Sevilla,0 _ 1,,16,38,45.16869970411062,56.74599975347519,43.30569248842851,2.8313002958893776,-2.745999753475189,41,228.75,49.0,26.7
4205696,Celta Vigo,2_1,,13,38,51.205099657177925,55.12649983167648,48.845843934285895,-5.205099657177925,1.8735001683235168,41,149.3,39.0,25.9
4205697,Getafe,0 _ 3,,15,38,46.12450028955936,54.38299983739853,45.67093815711958,-4.124500289559364,-0.382999837398529,43,133.0,40.0,25.7
4205698,Las Palmas,2_2,,20,38,33.406499803066254,57.48590001836419,37.44152282676945,-0.4064998030662536,-10.485900018364193,40,112.4,35.0,26.2
4205693,Almeria,0 _ 2,,17,38,49.3727997764945,62.0615995824337,43.17933080901533,-6.372799776494503,12.9384004175663,21,99.4,41.0,25.3
4205695,Real Sociedad,1_0,,6,38,45.49999979138374,42.01430001109839,54.50672071714556,5.500000208616257,-3.014300011098385,60,498.5,40.0,25.2
4205708,Deportivo Alaves,1_0,,8,38,46.554699659347534,45.19290003180504,51.99584700329753,-10.554699659347534,0.8070999681949615,46,,,
4205703,Athletic Club,2_0,,5,38,53.23600025475025,41.94819977134466,58.83257780629809,7.763999745249748,-4.948199771344662,68,295.65,31.0,27.0
4205704,Atletico Madrid,1_4,,3,38,63.02090010046959,39.84470027685165,67.75806516978074,6.979099899530411,3.155299723148346,76,458.45,42.0,26.9
4205705,Barcelona,3_0,,1,38,78.47440016269684,41.95000001788139,76.86536078632587,0.5255998373031616,2.0499999821186066,85,916.2,38.0,24.0
4205707,Cadiz,0 _ 0,,18,38,36.54569977521896,52.90619999170303,42.72391696433407,-10.545699775218964,2.0938000082969666,33,60.7,44.0,27.0
4205710,Granada,1_2,,19,38,42.9866001419723,64.83560022711754,37.54244076147777,-4.986600141972303,14.164399772882462,21,141.1,46.0,26.4
4205709,Mallorca,2_2,,11,38,41.20349998772144,43.55740045011044,50.04539754117186,-8.203499987721443,0.4425995498895645,40,87.7,35.0,26.9
4205706,Real Betis,0 _ 2,,10,38,44.58340001106262,50.78079971671104,50.16937851462984,3.416599988937378,-5.780799716711044,57,224.88,42.0,27.0
4205711,Valencia,1_3,,12,38,43.41349981725216,48.07219985872507,49.16903915854088,-3.413499817252159,-3.072199858725071,49,244.73,36.0,23.8
